id,name,ingredients,recipes,img,video,ingredients_list
426,오세득 '맛있어서 우럭?',"말린 우럭,    낙지,    새우,    표고버섯,    느타리버섯,   두부,    사과즙,    양파,    대파,    화이트와인,    마늘,   맛술,    간장,    고춧가루,    설탕,    청주,    소금,   홍고추,    청양고추,    깨","  1. 쌀뜨물에 불린 말린 우럭의 머리를 잘라낸다.  2. 양파와 대파를 적당한 크기로 썬 뒤 우럭과 함께 달군 팬에 넣는다.  3. 2에 화이트와인을 넣고 불을 붙여 비린내를 제거한다.  4. 3을 체에 밭친 뒤 뜨거운 물을 붓는다.  5. 핸드블렌더에 마늘, 맛술, 간장을 넣고 간다.  6. 기름을 두른 팬에 5를 넣은 뒤 고춧가루, 달군 기름을 더해 마늘기름을 낸다.  7. 적당한 크기로 썬 대파, 양파를 마늘기름에 넣은 뒤 설탕, 불린 표고버섯물, 우럭을 넣어 조린다.  8. 7에 사과즙, 대파, 느타리버섯을 넣고 조린다.  9. 새우 등에 칼집을 내고, 낙지는 먹기 좋은 크기로 썬다.  10. 끓는 물에 청주를 넣은 뒤 새우, 낙지를 체에 밭쳐 데친다.  11. 데친 새우와 낙지를 우럭조림에 넣는다.  12. 두부를 반으로 자른 뒤 소금으로 간한다.  13. 두부에 밀가루를 묻힌 뒤 기름을 두른 팬에 굽는다.  14. 접시에 구운 두부를 올린 뒤 우럭해물조림을 올린다.  15. 홍고추, 청양고추, 깨를 뿌려 마무리한다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20180918_101141_620_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10250827/view,"['말린 우럭', '낙지', '새우', '표고버섯', '느타리버섯', '두부', '사과즙', '양파', '대파', '화이트와인', '마늘', '맛술', '간장', '고춧가루', '설탕', '청주', '소금', '홍고추', '청양고추', '깨']"
427,오세득 '맵지호?',"대패삼겹살,    표고버섯,    송이버섯,    낙지젓,    마른오징어,    애호박,    양배추,    콩나물,    새우가루,    게맛살,    브로콜리,    새우장,    홍고추,    청양고추,    밀가루 강력분,    밀가루 중력분,    양파,    고춧가루,    다진 마늘,    간장,    맛술","  1. 대패삼겹살을 굽는다.  2. 석쇠에 홍고추, 청양고추를 올려 토치로 직화한다.  3. 핸드블렌더에 밀가루 강력분, 중력분, 뜨거운 물을 넣고 갈아 면 반죽을 만든 뒤 손으로 치댄다.  4. 적당한 크기로 썬 브로콜리를 뜨거운 물에 데친 뒤 표고버섯, 송이버섯, 잘게 썬 양배추, 양파와 함께 담아둔다.  5. 고춧가루, 다진 마늘, 간장, 맛술을 섞는다.  6. 5에 새우장의 새우, 뜨거운 기름을 넣어 양념장을 만든다.  7. 끓는 물에 콩나물을 넣어 삶는다.  8. 직화한 홍고추와 청양고추를 잘게 썰어 양념장에 넣는다.  9. 양념장에 잘게 썬 청양고추, 새우가루를 넣는다.  10. 불린 마른 오징어의 껍질을 벗긴다.  11. 10을 잘게 썬다.  12. 양념장에 11과 게맛살을 넣는다.  13. 밀가루 위에 면 반죽을 올린 뒤 밀대로 넓게 민다.  14. 면 반죽을 여러 겹으로 접은 뒤 적당한 크기로 썰어 끓는 물에 넣고 삶는다.  15. 달군 팬에 각종 채소, 구운 대패삼겹살을 넣고 볶는다.  16. 팬에 양념장을 넣는다.  17. 16에 낙지젓을 넣고 볶는다.  18. 청양고추를 잘게 썬다.  19. 삶은 면을 건져낸 뒤 얼음물에 헹군다.  20. 볶던 양념에 콩나물, 새우장의 새우, 면을 넣어 볶는다.  21. 볶음면 위에 잘게 썬 청양고추를 올린다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20191008_093621_933_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10326053/view,"['대패삼겹살', '표고버섯', '송이버섯', '낙지젓', '마른오징어', '애호박', '양배추', '콩나물', '새우가루', '게맛살', '브로콜리', '새우장', '홍고추', '청양고추', '밀가루 강력분', '밀가루 중력분', '양파', '고춧가루', '다진 마늘', '간장', '맛술']"
428,오세득 '메밀면 필 무렵',"메밀면,    참다랑어,    살치살,    전복,    표고버섯,    맛간장,    로메인,    양배추,    양상추,    김,    불린 먹태,    파르메산 치즈가루,    마요네즈,    대파,    마늘,    올리브오일,    고춧가루,    양파,    청양고추,    홍고추,    설탕,    간장,    다진마늘,    참기름,    후추,    레몬,    소금","  1. 끓는 기름에 대파, 으깬 마늘을 넣는다.  2. 올리브오일을 두른 팬에 마늘을 넣고 볶는다.  3. 끓는 기름에 고춧가루를 넣어 고추기름을 낸다.  4. 지퍼백에 살치살을 넣은 뒤 고기망치로 두드린다.  5. 먹기 좋은 크기로 썬 살치살을 볼에 담는다.  6. 양파, 청양고추, 홍고추, 대파, 표고버섯을 썬 뒤 볼에 함께 넣는다.  7. 마늘기름을 볼에 담은 뒤, 고추기름을 체에 밭쳐 건더기를 걸러낸다.  8. 기름을 두른 팬에 양배추를 볶는다.  9. 설탕, 맛간장, 간장, 다진마늘, 참기름, 후추를 섞어 양념을 만든 뒤 살치살을 무친다.  10. 끓는 물에 메밀면을 삶는다.  11. 전복에 뜨거운 물을 부어 데친 뒤 물에 씻어 내장을 제거한다.  12. 기름을 두른 팬에 양념된 살치살을 넣은 뒤, 얇게 썬 전복을 넣어 볶는다.  13. 볶던 팬에 먹태 불린 물을 조금 넣어준다.  14. 볼에 맛간장, 마요네즈, 설탕, 레몬즙, 다진 양파를 넣어 드레싱을 만든다.  15. 삶은 메밀면을 건져낸 뒤 얼음물에 식힌다.  16. 참다랑어를 손질해 등살만 분리해낸다.  17. 참다랑어 등살에 올리브오일, 소금을 뿌린 뒤 팬에 굽는다.  18. 볶은 마늘기름을 팬에 넣은 뒤 물기를 제거한 메밀면을 넣고 볶는다.  19. 메밀파스타에 맛간장, 소금으로 간한 뒤 접시에 담는다.  20. 메밀파스타에 김가루를 뿌려준다.  21. 샐러드 드레싱에 메밀면을 넣는다.  22. 볶던 재료에 로메인, 양배추를 넣고 볶는다.  23. 메밀 샐러드에 채 썬 양상추, 파르메산 치즈가루를 넣는다.  24. 메밀 샐러드를 접시에 담는다.  25. 소금으로 간 한 메밀 파스타를 접시에 담은 뒤 고추기름을 뿌려준다.  26. 메밀파스타에 간장소스를 뿌려준다.  27. 구운 참다랑어 뱃살을 메밀 샐러드에 올린 뒤 파르메산 치즈가루, 레몬즙을 뿌려준다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190924_135936_881_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10323219/view,"['메밀면', '참다랑어', '살치살', '전복', '표고버섯', '맛간장', '로메인', '양배추', '양상추', '김', '불린 먹태', '파르메산 치즈가루', '마요네즈', '대파', '마늘', '올리브오일', '고춧가루', '양파', '청양고추', '홍고추', '설탕', '간장', '다진마늘', '참기름', '후추', '레몬', '소금']"
429,오세득 '모시 돼진디?',"적양파,    항정살,    삼겹살,    달래,    모시조개,    동죽,    바지락,    굴소스,    맥주,    대파,   마늘,    고추,    다진 마늘,    레몬,    고춧가루,    화이트와인","  1. 적양파는 잘게 썰고, 대파는 적당한 크기로 썬다.  2. 항정살과 삼겹살을 적당한 크기로 썰어 팬에 넣고 볶는다.  3. 3에 적양파와 대파를 넣고 함께 볶는다.  4. 달래를 적당한 길이로 썬다.  5. 끓인 기름에 고춧가루, 다진 마늘을 넣고 끓인다.  6. 5를 체에 밭쳐 고추기름만 걸러낸다.  7. 적양파, 마늘, 고추를 잘게 썰어 고추기름에 넣고 함께 끓인다.  8. 고추기름에 모시조개, 동죽, 바지락, 화이트와인을 넣고 함께 볶는다.  9. 볶은 돼지고기에 굴소스를 넣고 함께 볶는다.  10. 9에 고추기름에 볶은 각종 조개를 넣고 볶은 뒤, 맥주를 넣는다.  11. 볶던 재료에 달래를 넣고 함께 볶은 뒤, 접시에 담는다.  12. 적당한 크기로 썬 레몬을 곁들여 마무리한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20161122_110627_6292.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10125233/view,"['적양파', '항정살', '삼겹살', '달래', '모시조개', '동죽', '바지락', '굴소스', '맥주', '대파', '마늘', '고추', '다진 마늘', '레몬', '고춧가루', '화이트와인']"
430,오세득 '무적 카레레인저',"인스턴트 카레,    연어,    망고,    브로콜리,    사과맛 음용식초,    우유,    크림파스타소스,   미역,    대파,    양파,    다진 생강,    즉석밥,    후추,    소금,    참기름,    간장,    버터,    고춧가루","  1. 기름을 47도로 데운다.  2. 연어를 적당한 크기로 손질해 데운 기름에 넣고 익힌다.  3. 대파 흰부분과 양파를 잘게 다진다.  4. 기름을 두른 팬에 다진 생강, 다진 대파, 다진 양파, 인스턴트 카레,우유를 넣고 끓여 카레소스를 만든다.  5. 불린 미역을 잘게 다진다.  6. 다른 팬에 기름을 두르고, 다진 양파와 잘게 썬 미역, 크림파스타소스, 우유를 넣고 끓인다.  7. 미역크림소스에 즉석밥, 후추, 소금, 참기름, 간장, 버터를 넣고 볶아 리소토를 만든다.  8. 익힌 연어를 건져 기름기를 뺀다.  9. 카레소스에 망고, 사과맛 음용식초를 넣는다.  10. 연어 위에 소금을 뿌리고, 브로콜리 윗부분만 칼로 긁어내 뿌린다.  11. 접시에 미역리소토를 담고, 카레소스를 두른다.  12. 11 위에 연어를 올리고, 고춧가루를 체에 밭쳐 뿌려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20160517_102156_3771.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10107421/view,"['인스턴트 카레', '연어', '망고', '브로콜리', '사과맛 음용식초', '우유', '크림파스타소스', '미역', '대파', '양파', '다진 생강', '즉석밥', '후추', '소금', '참기름', '간장', '버터', '고춧가루']"
431,오세득 '미소 밀푀유',"우유,    통조림 옥수수,    양배추,    소고기등심,    크림치즈,    셀러리,    흑초,    씨겨자,    적미소,   양파,    소금,    후추,    버터,    밀가루,    올리브오일","  1. 냄비에 우유, 옥수수를 넣고 끓인다.  2. 손질한 양배추에 소금을 뿌린 뒤, 팬에 굽는다.  3. 소고기등심을 반으로 갈라 넓게 편 뒤, 소금, 후추로 간 하고 기름을 두른 팬에 굽는다.  4. 구운 양배추를 한 김 식힌다.  5. 믹서기에 우유에 끓인 옥수수, 크림치즈를 넣고 갈아 퓌레를 만든다.  6. 간 퓌레를 체에 밭쳐 곱게 거른 뒤, 적미소를 넣고 섞는다.  7. 감자칼로 셀러리를 얇게 벗겨 얼음물에 담가둔다.  8. 기름을 두른 팬에 잘게 다진 양파를 볶다가 흑초를 넣고 끓여 흑초소스를 만든다.  9. 다른 팬에 버터를 녹인 뒤, 밀가루를 넣고, 흑초소스를 부어 끓인다.  10. 구운 등심>미소옥수수퓌레>구운 양배추>구운 등심>미소옥수수퓌레>구운 양배추 순으로 쌓는다.  11. 10을 꼬지로 고정한 뒤, 적당한 크기로 썰어 접시에 담는다.  12. 미소 밀푀유 위에 셀러리를 올린다.  13. 흑초소스를 한 김 식힌 뒤, 씨겨자, 올리브오일, 소금, 후추를 넣고 섞는다.  14. 미소 밀푀유에 흑초소스를 뿌려 마무리한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20170207_112422_9297.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10134681/view,"['우유', '통조림 옥수수', '양배추', '소고기등심', '크림치즈', '셀러리', '흑초', '씨겨자', '적미소', '양파', '소금', '후추', '버터', '밀가루', '올리브오일']"
432,오세득 '미역도 다시 한 번',"연어,    미역,    훈제 연어,    참외,    사과,    두릅,    돌나물,    크림치즈,    쌈장,    소면,    백김치,    소금,    달걀,    고추냉이,    대파,    마늘,    고춧가루,    설탕,    다진 마늘,    다진 생강,    식초,    간장,    청양고추,    참기름","  1. 끓는 물에 소금, 달걀을 넣고 삶는다.  2. 대파, 마늘, 고춧가루에 끓는 기름을 넣는다.  3. 2을 전자레인지에 돌려 고추기름을 낸다.  4. 핸드블렌더에 쌈장, 설탕, 다진 마늘, 생강즙을 넣고 간다.  5. 비닐팩에 적당한 크기로 썬 연어, 4를 넣고 버무린다.  6. 참외의 껍질을 벗긴다.  7. 삶은 달걀을 얼음물에 담가둔 뒤 껍데기를 벗긴다.  8. 참외의 속을 파낸 뒤 잘게 썬다.  9. 핸드블렌더에 9, 간장, 설탕, 다진 마늘, 식초를 넣고 간다.  10. 9에 라면수프를 넣고 갈아 참외 소스를 만든다.  11. 채칼을 이용해 참외를 채 썰고, 청양고추, 백김치를 잘게 썬다.  12. 11에 참외 소스를 넣는다.  13. 12에 얼음물에 담가둔 미역, 참기름을 넣는다.  14. 기름을 두른 그릴팬에 5의 연어를 올려 튀기듯 굽는다.  15. 사과의 껍질을 벗긴다.  16. 사과를 잘게 썬다.  17. 크림치즈에 사과, 고추냉이, 설탕을 넣는다.  18. 18의 소스 위에 훈제연어를 올린다.  19. 레몬즙, 간장을 뿌린 돌나물을 19 위에 올린다.  20. 끓는 물에 소면을 삶는다.  21. 20에 두릅을 넣는다.  22. 소면을 건져 얼음물에 헹군 뒤 물기를 뺀다.  23. 두릅을 건져낸 뒤 얼음물에 헹군다.  24. 13에 두릅, 소면, 참외 소스를 넣고 버무린다.  25. 접시에 24, 구운 연어를 올린 뒤 참기름을 뿌려 마무리한다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190528_095051_196_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10298284/view,"['연어', '미역', '훈제 연어', '참외', '사과', '두릅', '돌나물', '크림치즈', '쌈장', '소면', '백김치', '소금', '달걀', '고추냉이', '대파', '마늘', '고춧가루', '설탕', '다진 마늘', '다진 생강', '식초', '간장', '청양고추', '참기름']"
433,오세득 '밖으로 나가버리곤약',"불고기용 소고기,    카레가루,    돈가스 소스,    배즙,    배,    표고버섯,   애호박,    실곤약,    트러플 꿀,    아스파라거스,    소금,    후추,    레드와인","  1. 불고기용 소고기를 칼로 두드려 부드럽게 만든 뒤, 후추와 소금으로 밑간한다.  2. 고기의 질긴 부분을 제거하고 적당한 크기로 썬다.  3. 기름을 두른 압력솥에 손질한 채소와 고기를 넣고 볶는다.  4. 3에 카레가루를 넣고 볶는다.  5. 팬에 레드와인을 졸인다.  6. 볶던 재료에 졸인 와인과 돈가스 소스를 넣는다.  7. 6에 배즙을 넣는다.  8. 적당한 크기로 썬 배를 압력솥에 넣는다.  9. 압력솥의 뚜껑을 닫고 익힌다.  10. 표고버섯은 편으로 썰고, 애호박은 얇게 채 썬다.  11. 기름을 두른 팬에 표고버섯, 애호박, 후추를 넣고 볶는다.  12. 11에 물기를 뺀 실곤약과 간장을 넣고 볶은 뒤 접시에 담는다.  13. 익힌 재료에 버터와 트러플 꿀을 넣는다.  14. 소금을 넣은 끓는 물에 적당한 크기로 썬 아스파라거스를 데친다.  15. 실곤약 볶음 위에 익힌 고기와 채소를 올린다.  16. 졸인 국물을 부어 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151208_113647_7399.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10087087/view,"['불고기용 소고기', '카레가루', '돈가스 소스', '배즙', '배', '표고버섯', '애호박', '실곤약', '트러플 꿀', '아스파라거스', '소금', '후추', '레드와인']"
434,오세득 '버섯닭',"파프리카,    새송이버섯,    데친 콩나물,    닭가슴살 치킨,    굴소스,    조미료양파,    대파,    청양고추,    고춧가루,    다진 마늘,    즉석밥,    간장,    소금,    후추,    참기름,    깨","  1. 파프리카는 꼭지와 씨를 제거하고 채 썬다.  2. 새송이버섯은 채 썰고, 양파는 적당한 크기로 썰어둔다.  3. 냄비에 기름을 두르고 고춧가루, 다진 마늘과 파를 넣어 볶아 양념을 만든다.  4. 전자레인지에 즉석밥을 데운다.  5. 데친 콩나물을 체에 밭친 뒤, 뜨거운 물로 헹구고 물기를 뺀다.  6. 먼저 볶아둔 양념에 채 썬 파프리카, 새송이버섯, 양파를 넣고 볶다가 간장으로 간한다.  7. 닭가슴살 치킨을 적당한 크기로 썰어 채소와 함께 볶다가 소금, 후추로 간한다.  8. 7에 물을 넣는다.  9. 볶은 재료에 굴소스와 데친 콩나물, 참기름을 넣고 함께 볶는다.  10. 대파의 흰 부분과 청양고추를 잘게 썰어 넣고 함께 볶는다.  11. 데운 즉석밥을 밥그릇에 담아낸다.  12. 볶은 재료에 조미료를 넣는다.  13. 치킨채소볶음을 그릇에 담는다.  14. 13 위에 깨와 참기름을 뿌려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20160322_104433_0299.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10100136/view,"['파프리카', '새송이버섯', '데친 콩나물', '닭가슴살 치킨', '굴소스', '조미료양파', '대파', '청양고추', '고춧가루', '다진 마늘', '즉석밥', '간장', '소금', '후추', '참기름', '깨']"
435,"오세득 '보아 씨, 초면입니다'","소면,    표고버섯,    소고기 안심,    오징어,    미나리,    파채,    청양고추,    양파,    대파,   청양고추,    소금,    다진 마늘,    후추,    맛술,    간장,    고춧가루,    통마늘,    참기름","  1. 끓는 물에 소면을 삶는다.  2. 익힌 면을 얼음물에 헹군다.  3. 면의 물기를 제거한 뒤, 기름을 두른 팬에 넣고 지진다.  4. 양파, 대파, 청양고추, 표고버섯을 잘게 썬다.  5. 기름을 두른 팬에 대파를 넣어 볶는다.  6. 소고기 안심을 얇게 썰어 넣는다.  7. 소금, 다진 마늘을 넣는다.  8. 얇게 썬 오징어와 손질한 채소를 넣고 함께 볶는다.  9. 소금, 후추, 맛술을 넣는다.  10. 간장과 물을 넣고 끓인다.  11. 밀폐용기에 고춧가루, 으깬 마늘, 기름을 넣는다.  12. 11을 전자레인지에 넣고 돌린다.  13. 1분, 30초, 30초씩 끊어서 돌린다.  14. 미나리를 적당한 크기로 썰어 넣는다.  15. 참기름을 넣는다.  16. 소스에 전분물을 넣어 농도를 맞춘다.  17. 면을 적당한 크기로 썬다.  18. 그릇에 면을 담고 소스를 올린 뒤, 고추기름을 뿌린다.  19. 파채를 올린 뒤, 끓인 기름을 둘러 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150721_101656_6052.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10075560/view,"['소면', '표고버섯', '소고기 안심', '오징어', '미나리', '파채', '청양고추', '양파', '대파', '청양고추', '소금', '다진 마늘', '후추', '맛술', '간장', '고춧가루', '통마늘', '참기름']"
436,오세득 '부자 나초',"김치,    나초,    떡갈비,    토마토소스,    피치망고잼,    스테이크소스,    고형카레,    핫소스,    유부초밥용 유부,   모차렐라치즈,    슬라이스 체다치즈,    블랙올리브,    양파,    대파,    청양고추,    즉석밥,    후추,    화이트와인","  1. 양파를 잘게 썬다.  2. 김치를 잘게 썰고 국물을 짜낸다.  3. 기름을 두른 팬에 잘게 썬 양파와 김치를 볶는다.  4. 떡갈비를 잘게 다져 팬에 넣고 후추, 화이트와인을 더해 볶는다.  5. 냄비에 토마토소스, 피치망고잼, 스테이크소스, 고형카레를 넣고 소스를 끓인다.  6. 소스에 뜨거운 물을 붓고 끓이다 볶은 재료에 부어 김치토마토소스를 만든다.  7. 김치토마토소스에 핫소스를 넣는다.  8. 대파, 청양고추를 잘게 썬다.  9. 전자레인지에 즉석밥을 돌린다.  10. 얼음물 위에 스테인레스 볼을 올리고, 밥을 담아 식힌다.  11. 식힌 밥에 볶은 김치토마토소스을 넣고 섞는다.  12. 유부 안에 양념한 밥을 채워 넣고 김치유부초밥을 만든다.  13. 오븐용 그릇에 나초를 넓게 깐다.  14. 나초 위에 김치토마토소스, 모차렐라 치즈, 슬라이스 체다치즈를 올린다.  15. 예열한 오븐에 소스를 얹은 나초를 넣고 치즈가 녹을 때까지 익힌다.  16. 오븐에서 익힌 나초를 꺼내 위에 잘게 썬 대파와 청양고추, 블랙올리브를 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20160906_112606_8488.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10117834/view,"['김치', '나초', '떡갈비', '토마토소스', '피치망고잼', '스테이크소스', '고형카레', '핫소스', '유부초밥용 유부', '모차렐라치즈', '슬라이스 체다치즈', '블랙올리브', '양파', '대파', '청양고추', '즉석밥', '후추', '화이트와인']"
437,오세득 '불새닭',"닭가슴살,    새우,    복숭아잼,    월남쌈용 채소,    빵,    대파,    소금,   청양고추,    양파,    마요네즈,    간장,    설탕,    올리브 오일","  1. 기름을 두른 팬에 대파를 넣고 볶는다.  2. 닭가슴살은 포를 떠서 소금으로 밑간을 한다.  3. 대파와 닭가슴살을 함께 볶는다.  4. 3에 새우를 넣고 함께 볶는다.  5. 석쇠에 청양고추를 넣고 굽는다.  6. 양파를 잘게 다진다.  7. 구운 청양고추의 탄 부분을 살짝 벗겨내고 복숭아잼과 섞은 뒤 함께 갈아준다.  8. 7에 마요네즈, 간장, 설탕을 넣고 갈아 소스를 만든다.  9. 다진 양파와 소스를 섞는다.  10. 월남쌈용 채소를 적당한 크기로 썬다.  11. 새우는 잘게 썰고, 닭가슴살은 잘게 찢어 놓는다.  12. 새우와 닭가슴살을 채소와 섞은 뒤, 소스에 버무린다.  13. 올리브 오일을 두른 팬에 빵을 굽는다.  14. 구운 빵 위에 채 썬 양파, 소스에 버무린 재료들을 올린다.  15. 채 썬 깻잎과 청양고추를 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151027_112250_0927.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10083596/view,"['닭가슴살', '새우', '복숭아잼', '월남쌈용 채소', '빵', '대파', '소금', '청양고추', '양파', '마요네즈', '간장', '설탕', '올리브 오일']"
438,오세득 '브런치 유혹',"사과,    건크랜베리,    연유,    우유,    식빵,    양송이버섯,   돈가스소스,    김밥용 햄,    버터,    설탕,    레몬,    달걀,   양파,    케첩,    맛술,    당근,    소금","  1. 사과는 껍질을 깎은 뒤, 잘게 썬다.  2. 마른 팬에 잘게 썬 사과를 볶다가 버터, 설탕, 레몬즙, 건크랜베리를 넣어 캐러멜라이징 한다.  3. 핸드블렌더로 달걀, 연유, 우유, 설탕을 갈아 달걀물을 만든다.  4. 달걀물을 체에 밭쳐 거른다.  5. 식빵에 달걀물을 입힌다.  6. 기름을 두른 팬에 달걀물을 입힌 식빵을 굽다가 우유를 부어 프렌치토스트를 만든다.  7. 마른 팬에 잘게 썬 양송이버섯과 양파, 돈가스소스, 케첩, 맛술, 버터를 넣고 볶아 양송이소스를 만든다.  8. 마른 팬에 채 썬 양파와 당근, 잘게 썬 김밥용 햄, 소금을 넣고 볶는다.  9. 캐러멜라이징한 사과와 햄볶음을 함께 볶는다.  10. 프렌치토스트 사이에 사과햄볶음을 넣고 샌드한다.  11. 프렌치토스트 샌드위치의 테두리를 잘라낸 뒤, 먹기 좋은 크기로 썬다.  12. 접시에 프렌치토스트 샌드위치를 담는다.  13. 달걀물에 소금으로 간 한 뒤, 기름을 두른 팬에 부어 오믈렛을 만든다.  14. 프렌치토스트 샌드위치 위에 오믈렛을 올린다.  15. 오믈렛을 가른 뒤, 전자레인지에 돌려 익힌다.  16. 오믈렛 위에 양송이소스를 부어 마무리한다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20180109_093032_722.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10203479/view,"['사과', '건크랜베리', '연유', '우유', '식빵', '양송이버섯', '돈가스소스', '김밥용 햄', '버터', '설탕', '레몬', '달걀', '양파', '케첩', '맛술', '당근', '소금']"
439,오세득 '세.나.피',"글루텐프리 도우,    연어,    그릭요거트,    아보카도,    된장,    새우살,    말린 문어,    곡물가루,    애호박,    가쓰오부시장국,    고추장,    소금,    달걀,    대파,    양파,    홍고추,    고추,    된장,    올리브오일,    연겨자,    다진마늘","  1. 끓는 물에 소금을 넣은 뒤 달걀을 넣어 삶는다.  2. 대파, 양파, 홍고추, 고추를 잘게 썬다.  3. 기름을 두른 팬에 된장, 고추장, 손질한 채소를 넣고 볶는다.  4. 3에 불린 문어를 넣고 볶는다.  5. 4에 잘게 썬 새우살을 넣고 볶는다.  6. 올리브오일을 두른 팬에 글루텐프리 도우를 굽는다.  7. 잘게 썬 애호박을 강된장 소스에 넣는다.  8. 강된장 소스에 곡물가루를 넣어 농도를 조절한다.  9. 얇게 썬 연어에 데운 올리브오일을 넣어 익힌다.  10. 9에 잘게 다진 양파, 아보카도, 연겨자, 가쓰오부시장국, 그릭요거트를 넣고 섞는다.  11. 삶은 달걀을 얼음물에 식힌 뒤, 껍데기를 깐다.  12. 강된장 소스에 물, 다진마늘, 곡물가루를 넣는다.  13. 삶은 달걀을 잘게 다진 뒤 연어아보카도 소스에 넣는다.  14. 달걀흰자와 노른자를 체에 밭쳐 곱게 간 뒤 연어아보카도 소스에 올린다.  15. 구운 피자 도우를 썬 뒤 접시에 담는다.  16. 강된장 소스에 잘게 썬 대파를 올린다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190423_100344_885_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10292016/view,"['글루텐프리 도우', '연어', '그릭요거트', '아보카도', '된장', '새우살', '말린 문어', '곡물가루', '애호박', '가쓰오부시장국', '고추장', '소금', '달걀', '대파', '양파', '홍고추', '고추', '된장', '올리브오일', '연겨자', '다진마늘']"
440,오세득 '소울을 느끼소',"소고기 등심,    크림치즈,    우유,    양파,    대파,    달걀,    즉석밥,    레드와인,    버터,    밀가루,    소금,    간장,    겨자","  1. 소고기 등심을 잘게 썬다.  2. 양파를 채 썬다.  3. 기름을 두른 팬에 손질한 소고기와 양파를 볶는다.  4. 볶던 재료에 레드와인을 넣고 조린다.  5. 마른 팬에 버터와 밀가루를 넣고 볶아 루를 만든다.  6. 소고기 등심을 고기망치로 두드려 얇게 편 뒤, 적당한 크기로 썬다.  7. 적당한 크기로 썬 소고기에 소금을 뿌리고 밀가루를 입힌다.  8. 밀가루를 입힌 소고기와 채 썬 양파와 우유를 루에 넣고 끓여 조린다.  9. 기름을 두른 팬에 잘게 썬 대파 흰 부분과 즉석밥을 넣고 볶는다.  10. 루에 조리던 소고기와 대파밥에 각각 간장으로 간 한다.  11. 간장으로 간 한 대파밥에 버터를 넣고 볶다가, 달걀을 넣어 섞는다.  12. 그릇에 달걀버터간장밥을 담고, 소금으로 간 한다.  13. 루에 조린 소고기에 크림치즈를 넣고 녹인 후, 달걀버터간장밥 위에 얹는다.  14. 소고기를 건져낸 크림치즈소스를 잘 저어 크림치즈를 완전히 녹인다.  15. 소고기와 양파를 조린 레드와인소스에 버터와 겨자를 넣는다.  16. 크림치즈소스를 체에 거른 뒤, 우유를 부어 다시 한 번 끓인다.  17. 소고기 위에 크림치즈소스를 뿌린다.  18. 레드와인에 조리던 소고기와 양파를 체에 밭쳐 걸러내고 레드와인소스만 남긴다.  19. 완성된 음식 위에 레드와인소스를 뿌려 마무리한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20161025_102328_0052.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10122096/view,"['소고기 등심', '크림치즈', '우유', '양파', '대파', '달걀', '즉석밥', '레드와인', '버터', '밀가루', '소금', '간장', '겨자']"
